candidate_id,split
USA_cluster_75903,train
USA_cluster_75922,train
USA_cluster_75932,train
USA_cluster_75930,train
USA_cluster_75933,train
USA_cluster_75938,train
USA_cluster_75947,train
USA_cluster_75937,train
USA_cluster_75945,train
USA_cluster_75948,train
USA_cluster_75950,train
USA_cluster_75949,train
USA_cluster_75951,train
USA_cluster_75952,train
USA_cluster_75955,train
USA_cluster_75956,train
USA_cluster_75953,train
USA_cluster_75957,train
USA_cluster_75966,train
USA_cluster_75967,train
USA_cluster_75960,train
USA_cluster_75962,train
USA_cluster_75969,train
USA_cluster_75974,train
USA_cluster_75971,train
USA_cluster_75970,train
USA_cluster_75977,train
USA_cluster_75984,train
USA_cluster_75983,train
USA_cluster_75988,train
USA_cluster_75991,train
USA_cluster_75989,train
USA_cluster_75998,train
USA_cluster_76002,train
USA_cluster_75999,train
USA_cluster_76001,train
USA_cluster_76003,train
USA_cluster_76006,train
USA_cluster_76005,train
USA_cluster_76004,train
USA_cluster_76008,train
USA_cluster_76011,train
USA_cluster_76009,train
USA_cluster_76010,train
USA_cluster_76013,train
USA_cluster_76014,train
USA_cluster_76015,train
USA_cluster_76017,train
USA_cluster_76016,train
USA_cluster_76018,train
USA_cluster_76020,train
USA_cluster_76023,train
USA_cluster_76024,train
USA_cluster_76021,train
USA_cluster_76025,train
USA_cluster_76026,train
USA_cluster_76027,train
USA_cluster_76028,train
USA_cluster_76031,train
USA_cluster_76029,train
USA_cluster_76032,train
USA_cluster_76033,train
USA_cluster_76035,train
USA_cluster_76036,train
USA_cluster_76034,train
USA_cluster_76040,train
USA_cluster_76037,train
USA_cluster_76042,train
USA_cluster_76043,train
USA_cluster_76046,train
USA_cluster_76047,train
USA_cluster_76048,train
USA_cluster_76045,train
USA_cluster_76051,train
USA_cluster_76052,train
USA_cluster_76053,train
USA_cluster_76054,train
USA_cluster_76055,train
USA_cluster_76058,train
USA_cluster_76059,train
USA_cluster_76060,train
USA_cluster_76061,train
USA_cluster_76057,train
USA_cluster_76063,train
USA_cluster_76064,train
USA_cluster_76065,train
USA_cluster_76069,train
USA_cluster_76070,train
USA_cluster_76062,train
USA_cluster_76071,train
USA_cluster_76074,train
USA_cluster_76072,train
USA_cluster_76076,train
USA_cluster_76077,train
USA_cluster_76081,train
USA_cluster_76078,train
USA_cluster_76083,train
USA_cluster_76084,train
USA_cluster_76087,train
USA_cluster_76091,train
USA_cluster_76092,train
USA_cluster_76085,train
USA_cluster_76093,train
USA_cluster_76095,train
USA_cluster_76094,train
USA_cluster_76097,train
USA_cluster_76096,train
USA_cluster_76099,train
USA_cluster_76100,train
USA_cluster_76103,train
USA_cluster_76104,train
USA_cluster_76105,train
USA_cluster_76107,train
USA_cluster_76108,train
USA_cluster_76110,train
USA_cluster_76111,train
USA_cluster_76112,train
USA_cluster_76113,train
USA_cluster_76114,train
USA_cluster_76115,train
USA_cluster_76117,train
USA_cluster_76118,train
USA_cluster_76119,train
USA_cluster_76116,train
USA_cluster_76120,train
USA_cluster_76124,train
USA_cluster_76121,train
USA_cluster_76126,train
USA_cluster_76127,train
USA_cluster_76129,train
USA_cluster_76130,train
USA_cluster_76131,train
USA_cluster_76133,train
USA_cluster_76132,train
USA_cluster_76134,train
USA_cluster_76137,train
USA_cluster_76139,train
USA_cluster_76140,train
USA_cluster_76141,train
USA_cluster_76142,train
USA_cluster_76143,train
USA_cluster_76144,train
USA_cluster_76151,train
USA_cluster_76148,train
USA_cluster_76147,train
USA_cluster_76152,train
USA_cluster_76153,train
USA_cluster_76154,train
USA_cluster_76156,train
USA_cluster_76155,train
USA_cluster_76162,train
USA_cluster_76163,train
USA_cluster_76164,train
USA_cluster_76165,train
USA_cluster_76166,train
USA_cluster_76169,train
USA_cluster_76173,train
USA_cluster_76172,test
USA_cluster_76179,train
USA_cluster_76183,train
USA_cluster_76174,train
USA_cluster_76184,train
USA_cluster_76191,train
USA_cluster_76193,train
USA_cluster_76213,train
USA_cluster_76219,train
USA_cluster_76239,train
USA_cluster_76243,train
USA_cluster_76249,train
USA_cluster_76284,train
USA_cluster_76342,train
USA_cluster_76319,train
USA_cluster_76343,train
USA_cluster_76344,train
USA_cluster_76345,train
USA_cluster_76346,train
USA_cluster_76348,train
USA_cluster_76350,train
USA_cluster_76351,train
USA_cluster_76347,train
USA_cluster_76355,train
USA_cluster_76356,train
USA_cluster_76353,train
USA_cluster_76360,train
USA_cluster_76361,train
USA_cluster_76362,train
USA_cluster_76359,train
USA_cluster_76363,train
USA_cluster_76364,train
USA_cluster_76367,train
USA_cluster_76365,train
USA_cluster_76366,train
USA_cluster_76368,train
USA_cluster_76369,train
USA_cluster_76371,val
USA_cluster_76370,train
USA_cluster_76372,train
USA_cluster_76373,train
USA_cluster_76377,train
USA_cluster_76376,train
USA_cluster_76375,train
USA_cluster_76378,train
USA_cluster_76380,train
USA_cluster_76381,train
USA_cluster_76382,train
USA_cluster_76384,train
USA_cluster_76383,train
USA_cluster_76386,train
USA_cluster_76388,train
USA_cluster_76389,test
USA_cluster_76387,train
USA_cluster_76390,train
USA_cluster_76391,train
USA_cluster_76392,train
USA_cluster_76394,train
USA_cluster_76393,train
USA_cluster_76395,train
USA_cluster_76396,train
USA_cluster_76397,train
USA_cluster_76398,train
USA_cluster_764,train
USA_cluster_76401,train
USA_cluster_76399,train
USA_cluster_76400,train
USA_cluster_76403,train
USA_cluster_76406,train
USA_cluster_76404,train
USA_cluster_76407,train
USA_cluster_76410,train
USA_cluster_76412,train
USA_cluster_76408,train
USA_cluster_76413,train
USA_cluster_76422,train
USA_cluster_76423,train
USA_cluster_76421,train
USA_cluster_76424,train
USA_cluster_76428,train
USA_cluster_76425,train
USA_cluster_76431,train
USA_cluster_76429,train
USA_cluster_76430,train
USA_cluster_76434,train
USA_cluster_76433,train
USA_cluster_76432,train
USA_cluster_76437,train
USA_cluster_76436,train
USA_cluster_76438,train
USA_cluster_76442,train
USA_cluster_76444,train
USA_cluster_76443,train
USA_cluster_76445,train
USA_cluster_76446,train
USA_cluster_76447,train
USA_cluster_76451,train
USA_cluster_76453,train
USA_cluster_76450,train
USA_cluster_76454,train
USA_cluster_76465,train
USA_cluster_76455,train
USA_cluster_76471,train
USA_cluster_76470,train
USA_cluster_76473,train
USA_cluster_76480,train
USA_cluster_76483,train
USA_cluster_76482,train
USA_cluster_76488,train
USA_cluster_76484,train
USA_cluster_76486,train
USA_cluster_76489,train
USA_cluster_76492,train
USA_cluster_76493,train
USA_cluster_76491,train
USA_cluster_76500,train
USA_cluster_76495,train
USA_cluster_765,train
USA_cluster_76496,train
USA_cluster_76503,train
USA_cluster_76504,train
USA_cluster_76507,val
USA_cluster_76505,train
USA_cluster_76508,train
USA_cluster_76510,train
USA_cluster_76514,train
USA_cluster_76513,train
USA_cluster_76517,train
USA_cluster_76515,train
USA_cluster_76518,train
USA_cluster_76520,train
USA_cluster_76522,train
USA_cluster_76519,train
USA_cluster_76524,train
USA_cluster_76525,train
USA_cluster_76529,train
USA_cluster_76530,train
USA_cluster_76528,train
USA_cluster_76531,train
USA_cluster_76532,train
USA_cluster_76533,train
USA_cluster_76535,train
USA_cluster_76541,train
USA_cluster_76538,train
USA_cluster_76534,train
USA_cluster_76546,train
USA_cluster_76547,train
USA_cluster_76543,train
USA_cluster_76549,train
USA_cluster_76552,train
USA_cluster_76556,train
USA_cluster_76570,train
USA_cluster_76633,train
USA_cluster_76665,inspected
USA_cluster_7657,train
USA_cluster_7658,train
USA_cluster_7730,train
USA_cluster_7731,train
USA_cluster_7755,train
USA_cluster_7763,train
USA_cluster_7771,train
USA_cluster_77818,inspected
USA_cluster_77878,train
USA_cluster_77824,inspected
USA_cluster_7782,train
USA_cluster_7790,train
USA_cluster_77902,train
USA_cluster_77917,train
USA_cluster_78018,train
USA_cluster_78036,train
USA_cluster_7799,train
USA_cluster_78004,train
USA_cluster_78116,train
USA_cluster_7805,train
USA_cluster_78121,train
USA_cluster_7808,train
USA_cluster_78139,train
USA_cluster_78164,inspected
USA_cluster_7815,train
USA_cluster_78230,train
USA_cluster_78251,train
USA_cluster_78263,train
USA_cluster_78365,train
USA_cluster_78383,train
USA_cluster_78485,train
USA_cluster_7849,train
USA_cluster_7852,train
USA_cluster_7821,train
USA_cluster_7855,train
USA_cluster_7854,train
USA_cluster_7858,train
USA_cluster_7859,train
USA_cluster_78708,train
USA_cluster_7871,train
USA_cluster_786,inspected
USA_cluster_7876,train
USA_cluster_78729,train
USA_cluster_78761,train
USA_cluster_78760,train
USA_cluster_78763,train
USA_cluster_78762,train
USA_cluster_78765,train
USA_cluster_78764,train
USA_cluster_78766,train
USA_cluster_78769,train
USA_cluster_78770,train
USA_cluster_78774,train
USA_cluster_78778,train
USA_cluster_78776,train
USA_cluster_78777,train
USA_cluster_78779,train
USA_cluster_78782,train
USA_cluster_78783,train
USA_cluster_78781,train
USA_cluster_78786,train
USA_cluster_78788,train
USA_cluster_78790,train
USA_cluster_78791,train
USA_cluster_78793,train
USA_cluster_78792,train
USA_cluster_78795,train
USA_cluster_78796,train
USA_cluster_78797,train
USA_cluster_78802,train
USA_cluster_78801,train
USA_cluster_78803,train
USA_cluster_78804,train
USA_cluster_78805,train
USA_cluster_78808,train
USA_cluster_7881,train
USA_cluster_78813,train
USA_cluster_78814,train
USA_cluster_78816,train
USA_cluster_78817,train
USA_cluster_78819,train
USA_cluster_78821,train
USA_cluster_78829,train
USA_cluster_78830,train
USA_cluster_78831,train
USA_cluster_78828,train
USA_cluster_78832,train
USA_cluster_78833,train
USA_cluster_78834,train
USA_cluster_78835,test
USA_cluster_78838,train
USA_cluster_78836,train
USA_cluster_78842,train
USA_cluster_78850,train
USA_cluster_78845,train
USA_cluster_78852,train
USA_cluster_78855,train
USA_cluster_78857,train
USA_cluster_78856,train
USA_cluster_78862,train
USA_cluster_78865,train
USA_cluster_78867,train
USA_cluster_78866,train
USA_cluster_78864,train
USA_cluster_78871,train
USA_cluster_78870,train
USA_cluster_78868,train
USA_cluster_78872,train
USA_cluster_78876,train
USA_cluster_78873,train
USA_cluster_78874,train
USA_cluster_78877,train
USA_cluster_78880,train
USA_cluster_78879,train
USA_cluster_78878,train
USA_cluster_7888,train
USA_cluster_78883,train
USA_cluster_78881,train
USA_cluster_78882,train
USA_cluster_78884,train
USA_cluster_78886,train
USA_cluster_78887,train
USA_cluster_78889,train
USA_cluster_78892,train
USA_cluster_78891,train
USA_cluster_78890,train
USA_cluster_78893,train
USA_cluster_78895,train
USA_cluster_78897,train
USA_cluster_78894,train
USA_cluster_78902,train
USA_cluster_78903,train
USA_cluster_78905,train
USA_cluster_78899,train
USA_cluster_78910,train
USA_cluster_78906,train
USA_cluster_78911,train
USA_cluster_78908,train
USA_cluster_78918,train
USA_cluster_78915,train
USA_cluster_78913,train
USA_cluster_78920,train
USA_cluster_78923,train
USA_cluster_78924,train
USA_cluster_78926,train
USA_cluster_78927,train
USA_cluster_78929,train
USA_cluster_78928,train
USA_cluster_78932,train
USA_cluster_78933,train
USA_cluster_78936,train
USA_cluster_78938,train
USA_cluster_78939,train
USA_cluster_78940,train
USA_cluster_78945,train
USA_cluster_78941,train
USA_cluster_78942,train
USA_cluster_78947,train
USA_cluster_78953,train
USA_cluster_78949,train
USA_cluster_78951,train
USA_cluster_78955,train
USA_cluster_78957,train
USA_cluster_78959,train
USA_cluster_78960,train
USA_cluster_78961,train
USA_cluster_78962,train
USA_cluster_78965,train
USA_cluster_78966,train
USA_cluster_78967,train
USA_cluster_78963,train
USA_cluster_78968,train
USA_cluster_78969,train
USA_cluster_78972,train
USA_cluster_78970,train
USA_cluster_78973,train
USA_cluster_78974,train
USA_cluster_78976,train
USA_cluster_78975,train
USA_cluster_78978,train
USA_cluster_78977,train
USA_cluster_78979,train
USA_cluster_78980,train
USA_cluster_78981,train
USA_cluster_78983,train
USA_cluster_78985,train
USA_cluster_78982,train
USA_cluster_78990,train
USA_cluster_78987,train
USA_cluster_78991,train
USA_cluster_78992,train
USA_cluster_78993,test
USA_cluster_78994,train
USA_cluster_78997,train
USA_cluster_78998,train
USA_cluster_79006,train
USA_cluster_79005,train
USA_cluster_79002,train
USA_cluster_7900,train
USA_cluster_79012,train
USA_cluster_79010,train
USA_cluster_79008,train
USA_cluster_79013,train
USA_cluster_79017,train
USA_cluster_79020,train
USA_cluster_79014,train
USA_cluster_79021,train
USA_cluster_79024,train
USA_cluster_79025,train
USA_cluster_79023,train
USA_cluster_79028,train
USA_cluster_79029,train
USA_cluster_79030,train
USA_cluster_7903,train
USA_cluster_79035,train
USA_cluster_79031,train
USA_cluster_79036,train
USA_cluster_79038,train
USA_cluster_79039,train
USA_cluster_79044,train
USA_cluster_79041,train
USA_cluster_79042,train
USA_cluster_79046,train
USA_cluster_79048,train
USA_cluster_79047,train
USA_cluster_79049,train
USA_cluster_79050,train
USA_cluster_79053,train
USA_cluster_79056,train
USA_cluster_79052,train
USA_cluster_79057,val
USA_cluster_79054,train
USA_cluster_79063,train
USA_cluster_79069,train
USA_cluster_79070,train
USA_cluster_79071,train
USA_cluster_79067,train
USA_cluster_79072,inspected
USA_cluster_79075,train
USA_cluster_79076,train
USA_cluster_79082,train
USA_cluster_79079,train
USA_cluster_79083,train
USA_cluster_79091,train
USA_cluster_79092,train
USA_cluster_79089,train
USA_cluster_79093,train
USA_cluster_79102,train
USA_cluster_79100,train
USA_cluster_79095,train
USA_cluster_79094,train
USA_cluster_79103,train
USA_cluster_79108,train
USA_cluster_79112,train
USA_cluster_79116,train
USA_cluster_79118,train
USA_cluster_79129,train
USA_cluster_79139,train
USA_cluster_79130,train
USA_cluster_79171,train
USA_cluster_79146,train
USA_cluster_79174,train
USA_cluster_79176,train
USA_cluster_79177,train
USA_cluster_79188,train
USA_cluster_79189,train
USA_cluster_79200,train
USA_cluster_79185,train
USA_cluster_79255,train
USA_cluster_79254,train
USA_cluster_79246,train
USA_cluster_79253,train
USA_cluster_79259,train
USA_cluster_79281,train
USA_cluster_79282,train
USA_cluster_79283,train
USA_cluster_79284,train
USA_cluster_79287,train
USA_cluster_79289,train
USA_cluster_79288,train
USA_cluster_79290,train
USA_cluster_79292,train
USA_cluster_79296,train
USA_cluster_79291,train
USA_cluster_79299,train
USA_cluster_79301,train
USA_cluster_79300,train
USA_cluster_79302,train
USA_cluster_79304,train
USA_cluster_79305,train
USA_cluster_79310,train
USA_cluster_79308,train
USA_cluster_79311,train
USA_cluster_79312,train
USA_cluster_79295,train
USA_cluster_79313,train
USA_cluster_79314,train
USA_cluster_79315,train
USA_cluster_7932,train
USA_cluster_79319,train
USA_cluster_79322,train
USA_cluster_79324,train
USA_cluster_79323,train
USA_cluster_79330,train
USA_cluster_79333,train
USA_cluster_79334,train
USA_cluster_79320,train
USA_cluster_79335,train
USA_cluster_79337,train
USA_cluster_79336,train
USA_cluster_79338,train
USA_cluster_79339,train
USA_cluster_79340,train
USA_cluster_79341,train
USA_cluster_79342,train
USA_cluster_79343,train
USA_cluster_79349,train
USA_cluster_7935,train
USA_cluster_79350,train
USA_cluster_79351,train
USA_cluster_79352,train
USA_cluster_79354,train
USA_cluster_79357,train
USA_cluster_79355,train
USA_cluster_79358,train
USA_cluster_79359,train
USA_cluster_79363,train
USA_cluster_79364,train
USA_cluster_79365,train
USA_cluster_79370,train
USA_cluster_7936,train
USA_cluster_79371,train
USA_cluster_79376,train
USA_cluster_79379,train
USA_cluster_79378,train
USA_cluster_79383,train
USA_cluster_79384,train
USA_cluster_79385,train
USA_cluster_79386,train
USA_cluster_79387,train
USA_cluster_79388,train
USA_cluster_79389,train
USA_cluster_79390,train
USA_cluster_79393,train
USA_cluster_79397,train
USA_cluster_79400,train
USA_cluster_79401,train
USA_cluster_79402,train
USA_cluster_79403,train
USA_cluster_79404,train
USA_cluster_79411,train
USA_cluster_79414,train
USA_cluster_79424,train
USA_cluster_79425,train
USA_cluster_79443,train
USA_cluster_79394,train
USA_cluster_79431,train
USA_cluster_79449,train
USA_cluster_79451,train
USA_cluster_79459,train
USA_cluster_79468,train
USA_cluster_7945,train
USA_cluster_79475,train
USA_cluster_79470,train
USA_cluster_79476,train
USA_cluster_7947,train
USA_cluster_7949,train
USA_cluster_79505,train
USA_cluster_79485,train
USA_cluster_79508,train
USA_cluster_7951,train
USA_cluster_79524,train
USA_cluster_79543,train
USA_cluster_79531,train
USA_cluster_79544,train
USA_cluster_79550,train
USA_cluster_79552,train
USA_cluster_79504,train
USA_cluster_79563,train
USA_cluster_79567,train
USA_cluster_79566,train
USA_cluster_79570,train
USA_cluster_79574,train
USA_cluster_79571,train
USA_cluster_79578,train
USA_cluster_79579,train
USA_cluster_79586,train
USA_cluster_79557,train
USA_cluster_79584,train
USA_cluster_79587,train
USA_cluster_79593,train
USA_cluster_7959,train
USA_cluster_79594,train
USA_cluster_79611,train
USA_cluster_79621,train
USA_cluster_79625,train
USA_cluster_79626,train
USA_cluster_79636,train
USA_cluster_79637,val
USA_cluster_7964,train
USA_cluster_79642,train
USA_cluster_79652,train
USA_cluster_79656,train
USA_cluster_79661,train
USA_cluster_79658,train
USA_cluster_79664,train
USA_cluster_79666,train
USA_cluster_79674,train
USA_cluster_79677,train
USA_cluster_79668,train
USA_cluster_79693,train
USA_cluster_79697,train
USA_cluster_79700,train
USA_cluster_79699,train
USA_cluster_79701,train
USA_cluster_79709,train
USA_cluster_79715,train
USA_cluster_79717,train
USA_cluster_79711,train
USA_cluster_79716,train
USA_cluster_79718,train
USA_cluster_79729,train
USA_cluster_79727,test
USA_cluster_79723,train
USA_cluster_79734,train
USA_cluster_79742,train
USA_cluster_79740,train
USA_cluster_79746,train
USA_cluster_79751,train
USA_cluster_79758,train
USA_cluster_79756,train
USA_cluster_79769,train
USA_cluster_7977,train
USA_cluster_79772,train
USA_cluster_79775,train
USA_cluster_79778,train
USA_cluster_79773,train
USA_cluster_7978,train
USA_cluster_79781,train
USA_cluster_79779,train
USA_cluster_7976,train
USA_cluster_79782,train
USA_cluster_79786,train
USA_cluster_79783,train
USA_cluster_79787,train
USA_cluster_79788,train
USA_cluster_7979,train
USA_cluster_79790,train
USA_cluster_79789,train
USA_cluster_79793,train
USA_cluster_79795,train
USA_cluster_79796,train
USA_cluster_79794,train
USA_cluster_79802,train
USA_cluster_79800,train
USA_cluster_79797,train
USA_cluster_79798,train
USA_cluster_79803,train
USA_cluster_79804,train
USA_cluster_79809,train
USA_cluster_79806,train
USA_cluster_79807,train
USA_cluster_79808,train
USA_cluster_79811,train
USA_cluster_79812,train
USA_cluster_79813,train
USA_cluster_79815,train
USA_cluster_79817,train
USA_cluster_79818,train
USA_cluster_79819,train
USA_cluster_79821,train
USA_cluster_79822,train
USA_cluster_79824,train
USA_cluster_79827,train
USA_cluster_79829,train
USA_cluster_79826,train
USA_cluster_79833,train
USA_cluster_79835,train
USA_cluster_79834,train
USA_cluster_79836,train
USA_cluster_79831,train
USA_cluster_79837,train
USA_cluster_79839,train
USA_cluster_7984,train
USA_cluster_79840,train
USA_cluster_79841,train
USA_cluster_79842,train
USA_cluster_79844,train
USA_cluster_79850,train
USA_cluster_79852,train
USA_cluster_79851,train
USA_cluster_79857,train
USA_cluster_79855,train
USA_cluster_79858,train
USA_cluster_79859,train
USA_cluster_7986,train
USA_cluster_79861,train
USA_cluster_79860,train
USA_cluster_79864,train
USA_cluster_79865,train
USA_cluster_79868,train
USA_cluster_79866,train
USA_cluster_7987,train
USA_cluster_79871,train
USA_cluster_79869,train
USA_cluster_79874,train
USA_cluster_79875,train
USA_cluster_79877,train
USA_cluster_79879,train
USA_cluster_79878,train
USA_cluster_79881,train
USA_cluster_79884,train
USA_cluster_79882,train
USA_cluster_79887,train
USA_cluster_79890,train
USA_cluster_79889,train
USA_cluster_79888,train
USA_cluster_79894,train
USA_cluster_79891,train
USA_cluster_79896,train
USA_cluster_79897,train
USA_cluster_79898,train
USA_cluster_79899,train
USA_cluster_79903,train
USA_cluster_79902,train
USA_cluster_79908,train
USA_cluster_79911,train
USA_cluster_79914,train
USA_cluster_79915,train
USA_cluster_79916,train
USA_cluster_79918,train
USA_cluster_79923,train
USA_cluster_79917,train
USA_cluster_79924,train
USA_cluster_79946,train
USA_cluster_79933,train
USA_cluster_79944,train
USA_cluster_7996,train
USA_cluster_79965,train
USA_cluster_7997,train
USA_cluster_79993,train
USA_cluster_800,inspected
USA_cluster_79980,train
USA_cluster_80012,train
USA_cluster_80014,train
USA_cluster_80026,train
USA_cluster_80018,train
USA_cluster_80055,train
USA_cluster_80059,train
USA_cluster_80060,train
USA_cluster_80061,train
USA_cluster_80063,train
USA_cluster_80066,train
USA_cluster_80062,train
USA_cluster_80068,train
USA_cluster_80067,train
USA_cluster_80072,train
USA_cluster_80071,train
USA_cluster_80069,train
USA_cluster_80074,train
USA_cluster_80076,train
USA_cluster_80079,train
USA_cluster_80078,train
USA_cluster_80084,train
USA_cluster_80083,train
USA_cluster_80085,train
USA_cluster_80090,train
USA_cluster_80089,train
USA_cluster_80092,train
USA_cluster_80091,train
USA_cluster_80093,train
USA_cluster_80087,train
USA_cluster_80096,train
USA_cluster_80097,train
USA_cluster_80099,train
USA_cluster_80100,train
USA_cluster_80101,train
USA_cluster_80107,train
USA_cluster_80104,train
USA_cluster_80109,train
USA_cluster_80108,train
USA_cluster_80110,train
USA_cluster_80113,train
USA_cluster_80120,train
USA_cluster_80115,train
USA_cluster_80121,train
USA_cluster_80123,train
USA_cluster_80124,train
USA_cluster_80128,train
USA_cluster_80126,train
USA_cluster_80135,train
USA_cluster_80132,train
USA_cluster_80137,train
USA_cluster_80138,train
USA_cluster_80145,train
USA_cluster_80143,train
USA_cluster_80146,train
USA_cluster_80158,train
USA_cluster_80167,train
USA_cluster_80174,train
USA_cluster_80175,train
USA_cluster_80160,train
USA_cluster_80178,train
USA_cluster_80185,train
USA_cluster_80186,train
USA_cluster_80193,train
USA_cluster_80190,train
USA_cluster_80197,train
USA_cluster_8025,train
USA_cluster_80253,train
USA_cluster_80264,train
USA_cluster_80290,inspected
USA_cluster_8026,train
USA_cluster_8027,train
USA_cluster_80298,train
USA_cluster_8035,train
USA_cluster_80385,train
USA_cluster_8034,train
USA_cluster_80409,train
USA_cluster_80421,train
USA_cluster_80488,train
USA_cluster_80437,train
USA_cluster_8063,train
USA_cluster_8050,train
USA_cluster_8071,train
USA_cluster_8076,train
USA_cluster_80842,train
USA_cluster_80843,train
USA_cluster_80844,train
USA_cluster_80846,train
USA_cluster_80847,train
USA_cluster_80850,train
USA_cluster_80848,train
USA_cluster_80852,train
USA_cluster_80854,train
USA_cluster_80853,train
USA_cluster_80855,train
USA_cluster_80856,train
USA_cluster_80858,train
USA_cluster_80857,train
USA_cluster_80859,train
USA_cluster_80861,train
USA_cluster_80864,train
USA_cluster_80862,train
USA_cluster_80865,train
USA_cluster_80868,train
USA_cluster_80871,train
USA_cluster_80869,train
USA_cluster_80873,train
USA_cluster_80874,train
USA_cluster_80875,train
USA_cluster_80876,train
USA_cluster_80880,train
USA_cluster_80879,train
USA_cluster_80881,train
USA_cluster_80878,train
USA_cluster_80883,train
USA_cluster_80884,train
USA_cluster_80882,train
USA_cluster_80885,train
USA_cluster_80886,train
USA_cluster_80890,train
USA_cluster_80887,train
USA_cluster_80892,train
USA_cluster_80891,train
USA_cluster_80893,train
USA_cluster_80895,train
USA_cluster_80896,train
USA_cluster_80902,train
USA_cluster_80915,train
USA_cluster_80917,train
USA_cluster_80919,train
USA_cluster_80916,train
USA_cluster_80920,train
USA_cluster_80922,train
USA_cluster_80928,train
USA_cluster_80921,train
USA_cluster_80937,train
USA_cluster_80933,train
USA_cluster_8094,inspected
USA_cluster_80949,train
USA_cluster_80962,train
USA_cluster_80968,train
USA_cluster_8095,train
USA_cluster_80961,train
USA_cluster_80969,train
USA_cluster_80973,train
USA_cluster_80972,train
USA_cluster_80976,train
USA_cluster_80979,train
USA_cluster_80974,train
USA_cluster_80978,train
USA_cluster_80981,train
USA_cluster_80994,train
USA_cluster_80992,test
USA_cluster_80991,train
USA_cluster_80985,train
USA_cluster_81002,train
USA_cluster_80996,train
USA_cluster_81008,train
USA_cluster_81016,train
USA_cluster_81015,train
USA_cluster_81019,train
USA_cluster_81018,train
USA_cluster_81025,train
USA_cluster_81023,train
USA_cluster_81020,train
USA_cluster_81027,train
USA_cluster_81035,train
USA_cluster_81032,train
USA_cluster_81042,train
USA_cluster_81045,train
USA_cluster_81046,train
USA_cluster_81047,train
USA_cluster_81065,train
USA_cluster_81106,train
USA_cluster_81091,train
USA_cluster_81120,train
USA_cluster_81151,train
USA_cluster_81163,train
USA_cluster_81113,train
USA_cluster_81165,train
USA_cluster_81164,train
USA_cluster_81167,train
USA_cluster_81168,train
USA_cluster_81172,train
USA_cluster_81175,train
USA_cluster_81176,train
USA_cluster_81179,train
USA_cluster_81180,train
USA_cluster_81181,train
USA_cluster_81183,train
USA_cluster_81202,train
USA_cluster_8119,train
USA_cluster_81193,train
USA_cluster_8126,train
USA_cluster_8197,train
USA_cluster_822,train
USA_cluster_82257,train
USA_cluster_82262,train
USA_cluster_82263,train
USA_cluster_82264,train
USA_cluster_82265,train
USA_cluster_82268,train
USA_cluster_82269,train
USA_cluster_82266,train
USA_cluster_82270,train
USA_cluster_82271,train
USA_cluster_82276,train
USA_cluster_82272,train
USA_cluster_82274,train
USA_cluster_82277,train
USA_cluster_82278,train
USA_cluster_82279,train
USA_cluster_82290,train
USA_cluster_82291,train
USA_cluster_82293,train
USA_cluster_82292,train
USA_cluster_82294,train
USA_cluster_82296,train
USA_cluster_82297,train
USA_cluster_82301,train
USA_cluster_823,train
USA_cluster_82302,train
USA_cluster_82304,train
USA_cluster_82303,train
USA_cluster_82306,train
USA_cluster_82308,train
USA_cluster_82310,train
USA_cluster_82309,train
USA_cluster_82311,train
USA_cluster_82312,train
USA_cluster_82320,train
USA_cluster_82314,train
USA_cluster_82319,train
USA_cluster_82317,train
USA_cluster_82323,train
USA_cluster_82321,train
USA_cluster_82324,train
USA_cluster_82322,train
USA_cluster_82325,train
USA_cluster_82326,train
USA_cluster_82332,train
USA_cluster_82334,train
USA_cluster_82331,test
USA_cluster_82336,train
USA_cluster_82339,train
USA_cluster_82337,train
USA_cluster_82341,train
USA_cluster_82343,train
USA_cluster_82346,train
USA_cluster_82351,train
USA_cluster_82347,train
USA_cluster_82349,train
USA_cluster_82354,train
USA_cluster_82379,train
USA_cluster_82382,train
USA_cluster_82380,train
USA_cluster_82384,train
USA_cluster_82383,train
USA_cluster_82385,train
USA_cluster_82386,train
USA_cluster_82387,train
USA_cluster_82389,train
USA_cluster_82388,train
USA_cluster_82392,train
USA_cluster_82391,train
USA_cluster_82390,train
USA_cluster_82393,train
USA_cluster_82394,train
USA_cluster_82396,train
USA_cluster_82395,train
USA_cluster_82397,train
USA_cluster_82398,train
USA_cluster_82400,train
USA_cluster_82399,train
USA_cluster_82401,train
USA_cluster_82404,train
USA_cluster_82403,train
USA_cluster_82407,train
USA_cluster_82406,train
USA_cluster_82409,train
USA_cluster_82408,train
USA_cluster_82411,train
USA_cluster_82410,train
USA_cluster_82415,train
USA_cluster_82416,train
USA_cluster_82413,train
USA_cluster_82417,train
USA_cluster_82436,train
USA_cluster_82437,train
USA_cluster_82419,train
USA_cluster_82438,train
USA_cluster_82439,train
USA_cluster_82523,train
USA_cluster_82524,train
USA_cluster_82537,train
USA_cluster_82538,train
USA_cluster_82539,train
USA_cluster_82540,train
USA_cluster_82550,train
USA_cluster_82547,train
USA_cluster_82542,train
USA_cluster_82543,train
USA_cluster_82555,train
USA_cluster_82553,train
USA_cluster_82556,train
USA_cluster_82560,train
USA_cluster_82558,train
USA_cluster_82562,train
USA_cluster_82574,train
USA_cluster_82582,train
USA_cluster_82584,train
USA_cluster_82600,train
