candidate_id,country,cnn_split_assigned,lat,lng,true_label,dist_to_train_m,blocked_split
RUS_cluster_35853,RUS,qual_eval,53.38387340501881,51.35171723234173,0,82758.24890368982,qual_eval
RUS_cluster_35755,RUS,qual_eval,52.806395444224975,52.244203660674295,0,160046.18198744225,qual_eval
RUS_cluster_35858,RUS,qual_eval,53.384910829457866,51.36118616933081,0,83368.74909673027,qual_eval
RUS_cluster_35886,RUS,qual_eval,53.38568800478659,51.3579133615621,0,83143.26640945958,qual_eval
RUS_cluster_35966,RUS,qual_eval,50.44190189692938,48.14655394543928,0,139262.84474418423,qual_eval
RUS_cluster_35873,RUS,qual_eval,53.70948879697693,51.93859544149783,0,123742.53192930084,qual_eval
RUS_cluster_35983,RUS,qual_eval,50.439739286780295,48.149293978583714,0,139571.64674266972,qual_eval
RUS_cluster_36000,RUS,qual_eval,51.35361313406429,48.29454596994256,0,101590.31701575383,qual_eval
RUS_cluster_36186,RUS,qual_eval,52.54844965000858,52.83278870058621,0,208679.14968007474,qual_eval
RUS_cluster_36183,RUS,qual_eval,52.538681970252696,52.83763096652313,0,209511.0433441898,qual_eval
RUS_cluster_36182,RUS,qual_eval,52.54409936600174,52.83904583844887,0,209288.55459076882,qual_eval
RUS_cluster_36201,RUS,qual_eval,52.54786469142272,52.81452488606077,0,207646.5198191088,qual_eval
RUS_cluster_36207,RUS,qual_eval,52.54231241731627,52.82240212405602,0,208418.8005061776,qual_eval
RUS_cluster_36238,RUS,qual_eval,52.549723524152256,52.80643181650216,0,207070.05157916265,qual_eval
RUS_cluster_36303,RUS,qual_eval,52.39771576862359,53.15802403253215,0,234796.81849928835,qual_eval
RUS_cluster_36292,RUS,qual_eval,52.40131313117181,53.16434728176509,0,234363.75232778143,qual_eval
RUS_cluster_36359,RUS,qual_eval,55.87760399876499,49.1144236058585,0,118591.5255959161,qual_eval
RUS_cluster_36357,RUS,qual_eval,55.87814262852926,49.11119925425357,0,118409.44355448373,qual_eval
RUS_cluster_35969,RUS,qual_eval,50.44300170978283,48.15190796180887,0,139419.34247807958,qual_eval
RUS_cluster_36380,RUS,qual_eval,55.83330257021562,48.77395134601487,0,109072.53629783563,qual_eval
RUS_cluster_36361,RUS,qual_eval,55.865142211316304,49.21324736665879,0,122118.00660314552,qual_eval
RUS_cluster_36395,RUS,qual_eval,55.83363677248299,48.77274760663229,0,108999.69101685904,qual_eval
RUS_cluster_36417,RUS,qual_eval,55.87813852844205,49.01360200687141,0,114294.81524184954,qual_eval
RUS_cluster_36406,RUS,qual_eval,55.81634941527777,48.86623747115786,0,113918.0794306898,qual_eval
RUS_cluster_36365,RUS,qual_eval,55.92777367737329,49.202577008488745,0,118598.86575819372,qual_eval
RUS_cluster_34870,RUS,qual_eval,54.41893946786854,53.7903458453788,0,23743.5153564432,qual_eval
RUS_cluster_36427,RUS,qual_eval,55.87315760564959,48.89321277881331,0,109896.50391390617,qual_eval
RUS_cluster_36450,RUS,qual_eval,55.87647790456775,49.01444286145754,0,114467.96363651598,qual_eval
RUS_cluster_36407,RUS,qual_eval,55.87854294461174,49.01782457453156,0,114435.69403086751,qual_eval
RUS_cluster_36501,RUS,qual_eval,55.855519673013696,48.50219907536518,0,98327.74306447414,qual_eval
RUS_cluster_36433,RUS,qual_eval,55.92236480069123,49.30285915805163,0,114848.79464294403,qual_eval
RUS_cluster_35855,RUS,qual_eval,53.61761723245103,51.67497130445639,0,104809.03375602944,qual_eval
RUS_cluster_36499,RUS,qual_eval,55.8520069628788,48.4838237472667,0,98165.55079242357,qual_eval
RUS_cluster_36454,RUS,qual_eval,55.87465745354583,49.017145825150905,0,114731.30710069652,qual_eval
RUS_cluster_36496,RUS,qual_eval,55.85071621821753,48.48001686582223,0,98190.0038024728,qual_eval
RUS_cluster_36667,RUS,qual_eval,55.68222570623665,49.15460372902348,0,133418.54724883928,qual_eval
RUS_cluster_36650,RUS,qual_eval,55.72844083243791,49.19999039484652,0,128610.04458844411,qual_eval
RUS_cluster_36517,RUS,qual_eval,55.85406448961757,48.511968437409855,0,98748.52914279109,qual_eval
RUS_cluster_36601,RUS,qual_eval,55.80923206123742,49.44324457918306,0,111031.830756386,qual_eval
RUS_cluster_36791,RUS,qual_eval,56.20995299688549,51.08094362125561,0,290.6514823335608,qual_eval
RUS_cluster_36768,RUS,qual_eval,56.21368767057961,51.07859958195299,0,724.2480126265208,qual_eval
RUS_cluster_36798,RUS,train,56.20734520145822,51.08126441478214,0,,train
RUS_cluster_36774,RUS,qual_eval,56.2476909710658,51.14228834737717,0,3946.638224610936,qual_eval
RUS_cluster_36974,RUS,qual_eval,54.215658559164,49.53095317117344,0,61330.499361026814,qual_eval
RUS_cluster_36975,RUS,qual_eval,54.21241358459229,49.55538045704246,0,62749.98623290063,qual_eval
RUS_cluster_36778,RUS,qual_eval,56.209026890094336,51.08605469539701,0,350.3305402429175,qual_eval
RUS_cluster_36844,RUS,train,56.22350225083346,51.09555368050323,0,,train
RUS_cluster_36824,RUS,qual_eval,56.18902320865318,50.88195828832343,0,12496.301187127558,qual_eval
RUS_cluster_36982,RUS,qual_eval,54.18594195837633,49.39996014061645,0,52220.77109325493,qual_eval
RUS_cluster_36540,RUS,qual_eval,55.85623184138731,48.51670525352808,0,98669.40887586834,qual_eval
RUS_cluster_36980,RUS,qual_eval,54.23528557987186,49.54855638775026,0,63085.46501033742,qual_eval
RUS_cluster_36983,RUS,qual_eval,54.22931130922857,49.54298541253099,0,62533.160229431574,qual_eval
RUS_cluster_36986,RUS,qual_eval,54.20017800704295,49.58641590150091,0,64336.49542451299,qual_eval
RUS_cluster_36984,RUS,qual_eval,54.14761920813735,49.75518054282606,0,73995.34567314223,qual_eval
RUS_cluster_36831,RUS,qual_eval,56.18912561407804,50.8789997810131,0,12675.059768753561,qual_eval
RUS_cluster_37004,RUS,qual_eval,54.23821458047221,49.55310541799107,0,63469.617306703025,qual_eval
RUS_cluster_36998,RUS,qual_eval,54.15422153805304,49.75331074673603,0,73978.7189801886,qual_eval
RUS_cluster_37037,RUS,qual_eval,54.21511019735829,49.54394645955844,0,62121.63039323,qual_eval
RUS_cluster_37127,RUS,qual_eval,55.742688709309135,52.00515783300756,0,77290.2391885771,qual_eval
RUS_cluster_37019,RUS,qual_eval,54.151743270087614,49.75190075211211,0,73847.96643508378,qual_eval
RUS_cluster_37129,RUS,qual_eval,55.759934291808186,51.9865041137771,0,75138.65399273162,qual_eval
RUS_cluster_37149,RUS,qual_eval,55.629968461537246,51.889575282768,0,81598.78343472676,qual_eval
RUS_cluster_37031,RUS,val,54.2374839383975,49.545452495583,0,62972.584619402005,val
RUS_cluster_37161,RUS,qual_eval,55.276117463655744,52.00045396695671,0,118456.53342500234,qual_eval
RUS_cluster_37171,RUS,qual_eval,55.29919433771413,51.9828415712232,0,115670.40868664208,qual_eval
RUS_cluster_37278,RUS,qual_eval,55.61909123365379,51.82966461338525,0,80334.67665280424,qual_eval
RUS_cluster_37196,RUS,qual_eval,55.42311099960716,51.39530605925662,0,89382.57901324789,qual_eval
RUS_cluster_37156,RUS,qual_eval,55.78001105578681,52.0004759403385,0,74334.51512522384,qual_eval
RUS_cluster_37238,RUS,qual_eval,55.68076553704468,51.82295841055006,0,74574.50890106698,qual_eval
RUS_cluster_37380,RUS,qual_eval,56.444318341843214,48.11583271990735,0,30316.89807531172,qual_eval
RUS_cluster_37395,RUS,qual_eval,55.960100490358336,48.41419014106455,0,85476.0248493232,qual_eval
RUS_cluster_37318,RUS,qual_eval,55.593570461129794,51.930675268318055,0,86380.17722615473,qual_eval
RUS_cluster_37131,RUS,qual_eval,55.43405742554186,51.40480993124563,0,88328.80808183557,qual_eval
RUS_cluster_37383,RUS,qual_eval,55.887246307052735,48.385669133239865,0,92023.15392060053,qual_eval
RUS_cluster_37408,RUS,qual_eval,55.83931676222136,48.228513403766,0,93574.82293754749,qual_eval
RUS_cluster_37390,RUS,qual_eval,55.88557324671621,48.37848595547691,0,92013.0492734001,qual_eval
RUS_cluster_37436,RUS,qual_eval,55.95769438452295,48.41975155183567,0,85872.28515337557,qual_eval
RUS_cluster_36990,RUS,qual_eval,54.21352271830142,49.55888880623976,0,63003.47667291852,qual_eval
RUS_cluster_37414,RUS,qual_eval,55.96342905727935,48.41175363931105,0,85077.49904311897,qual_eval
RUS_cluster_37419,RUS,qual_eval,55.75788605267612,48.25619574589792,0,102741.55501398294,qual_eval
RUS_cluster_37429,RUS,qual_eval,55.96147011805052,48.40958857376633,0,85209.97556934133,qual_eval
RUS_cluster_37734,RUS,qual_eval,56.422993014988414,53.7690882012215,0,49924.824061693966,qual_eval
RUS_cluster_37438,RUS,qual_eval,55.96493400418071,48.033878781495126,0,76993.64307616463,qual_eval
RUS_cluster_37775,RUS,qual_eval,56.8995132824759,53.248808882953554,0,13996.488075449399,qual_eval
RUS_cluster_37779,RUS,qual_eval,56.89572446031856,53.26350096183182,0,13014.11502791516,qual_eval
RUS_cluster_37778,RUS,qual_eval,56.84372738014692,53.31573140966781,0,8047.230579044755,qual_eval
RUS_cluster_37586,RUS,qual_eval,56.74710523063376,48.34557036779918,0,36670.43420567288,qual_eval
RUS_cluster_37727,RUS,qual_eval,56.496765581543016,53.68915997790939,0,40472.96042119943,qual_eval
RUS_cluster_37784,RUS,qual_eval,56.83161657205228,53.300787057334325,0,8917.614090767553,qual_eval
RUS_cluster_37781,RUS,qual_eval,56.92091028987426,53.47539554345761,0,9640.111081602936,qual_eval
RUS_cluster_37780,RUS,qual_eval,56.85561171259047,53.11899055537882,0,20082.932734687536,qual_eval
RUS_cluster_37800,RUS,qual_eval,56.80480251501002,53.368399557928285,0,5892.262226326491,qual_eval
RUS_cluster_37804,RUS,qual_eval,56.895237155902805,53.229141339435145,0,14820.363421871998,qual_eval
RUS_cluster_37803,RUS,train,56.8355944608405,53.44720157162271,0,,train
RUS_cluster_37797,RUS,qual_eval,56.82154387409749,53.10171807602712,0,21077.126529900168,qual_eval
RUS_cluster_37807,RUS,qual_eval,56.88601554593922,53.35860136788568,0,7774.332817305786,qual_eval
RUS_cluster_37789,RUS,qual_eval,56.83524239444712,53.315768386224974,0,7995.007580619827,qual_eval
RUS_cluster_37818,RUS,qual_eval,56.78115897113741,53.38042796674162,0,7291.081518524547,qual_eval
RUS_cluster_37736,RUS,qual_eval,56.41641081780437,53.772730751569085,0,50686.02130596823,qual_eval
RUS_cluster_37816,RUS,qual_eval,56.79866163587302,53.20927653966767,0,15050.849996580802,qual_eval
RUS_cluster_37822,RUS,qual_eval,56.85291953031602,53.115026501892906,0,20292.645402942268,qual_eval
RUS_cluster_37836,RUS,qual_eval,56.91796677373875,53.4757048760913,0,9321.683812257525,qual_eval
RUS_cluster_37823,RUS,qual_eval,56.7700016869597,53.46686768120632,0,7391.204511779066,qual_eval
RUS_cluster_37828,RUS,qual_eval,56.89405577744148,53.23159114431786,0,14628.69500891692,qual_eval
RUS_cluster_37827,RUS,qual_eval,56.896238187683295,53.23174011176567,0,14729.745371583167,qual_eval
RUS_cluster_37837,RUS,qual_eval,56.90456151848558,53.33116383222382,0,10418.225444250946,qual_eval
RUS_cluster_37844,RUS,qual_eval,56.84225017158453,53.3243654465417,0,7507.830124457914,qual_eval
RUS_cluster_37846,RUS,qual_eval,56.89415981073936,53.254839809162746,0,13383.160999025127,qual_eval
RUS_cluster_37809,RUS,qual_eval,56.89707228192254,53.31929318517314,0,10352.17032942058,qual_eval
RUS_cluster_37850,RUS,qual_eval,56.85705098081678,53.11895838614134,0,20102.860611576685,qual_eval
RUS_cluster_37865,RUS,qual_eval,56.8354942583164,53.33498296784244,0,6826.099851111776,qual_eval
RUS_cluster_37858,RUS,qual_eval,56.85370299699997,53.11870485378408,0,20078.31230871306,qual_eval
RUS_cluster_37867,RUS,qual_eval,56.85412421846036,53.33820587163394,0,6941.250013516624,qual_eval
RUS_cluster_37409,RUS,qual_eval,55.758262752054,48.25215205849125,0,102629.36949783284,qual_eval
RUS_cluster_37927,RUS,qual_eval,57.03078670416714,53.97340818351056,0,38603.92940996114,qual_eval
RUS_cluster_37895,RUS,qual_eval,56.80196878277781,53.37828968784192,0,5618.4641673199485,qual_eval
RUS_cluster_37798,RUS,qual_eval,56.887827065454296,53.35766166586434,0,7959.687746731098,qual_eval
RUS_cluster_37928,RUS,qual_eval,57.02264106653932,53.99561579101219,0,39240.909005510715,qual_eval
RUS_cluster_37933,RUS,qual_eval,57.02333549810402,53.98798279781528,0,38890.08841878925,qual_eval
RUS_cluster_37934,RUS,qual_eval,57.02674808855103,53.97709119235783,0,38540.89059130233,qual_eval
RUS_cluster_38042,RUS,qual_eval,56.86660948268653,53.074766072372526,0,22906.357937678255,qual_eval
RUS_cluster_37939,RUS,qual_eval,57.07696965220452,53.977953543790576,0,41904.03110430282,qual_eval
RUS_cluster_38028,RUS,qual_eval,56.86686316190645,53.08697109255351,0,22177.327843143714,qual_eval
RUS_cluster_38043,RUS,qual_eval,57.11317459755856,52.97157774378461,0,42231.423271985055,qual_eval
RUS_cluster_38176,RUS,qual_eval,55.65674142135669,52.23550542480995,0,94430.18982254955,qual_eval
RUS_cluster_38235,RUS,qual_eval,55.89323411567744,52.30108459016995,0,83368.57332880422,qual_eval
RUS_cluster_37968,RUS,qual_eval,57.0239139174821,53.981053752815946,0,38570.70223045151,qual_eval
RUS_cluster_38238,RUS,qual_eval,55.891753421734656,52.3021575018601,0,83502.26655460095,qual_eval
RUS_cluster_38300,RUS,qual_eval,55.77841547174647,52.407270016981,0,95262.23810625744,qual_eval
RUS_cluster_38251,RUS,qual_eval,55.707710254791614,52.51968367152614,0,105370.80088386925,qual_eval
RUS_cluster_38328,RUS,qual_eval,55.89519966290263,52.29717436137031,0,83052.71094534191,qual_eval
RUS_cluster_38274,RUS,qual_eval,55.68611168350841,52.4801733329576,0,104620.75827574452,qual_eval
RUS_cluster_38333,RUS,qual_eval,55.67962176163707,52.44489197371317,0,103213.60558816524,qual_eval
RUS_cluster_38472,RUS,qual_eval,56.45795191501123,52.22564552489002,0,74365.74195452886,qual_eval
RUS_cluster_38463,RUS,qual_eval,56.43051559752059,52.258409641348464,0,75296.38639366195,qual_eval
RUS_cluster_38211,RUS,qual_eval,55.657602841779024,52.24597318009573,0,94865.14749275534,qual_eval
RUS_cluster_38374,RUS,qual_eval,56.48979040334557,53.53331388405656,0,38810.055802341194,qual_eval
RUS_cluster_38480,RUS,qual_eval,56.449021235079385,52.243757770000165,0,75082.46319065978,qual_eval
RUS_cluster_38520,RUS,qual_eval,56.42863565576675,52.23487406543763,0,73853.03630793562,qual_eval
RUS_cluster_38531,RUS,qual_eval,41.67809374356078,48.37826406066048,0,117400.03228266002,qual_eval
RUS_cluster_38486,RUS,qual_eval,56.4520900644189,52.33994911195505,0,80007.09953681084,qual_eval
RUS_cluster_38605,RUS,qual_eval,46.44300531110214,48.45458442857132,0,267436.0569148529,qual_eval
RUS_cluster_38748,RUS,qual_eval,54.59842650921152,55.39569781265656,0,125809.51888391923,qual_eval
RUS_cluster_38750,RUS,qual_eval,54.65735526530854,55.586333859032656,0,138625.73642437992,qual_eval
RUS_cluster_38727,RUS,qual_eval,54.67087065641325,55.58412871783458,0,138657.5626106709,qual_eval
RUS_cluster_38767,RUS,qual_eval,54.73714706442323,55.82973510480152,0,155295.56421971993,qual_eval
RUS_cluster_38795,RUS,qual_eval,54.65335858555427,55.58999028938362,0,138811.6630035755,qual_eval
RUS_cluster_38660,RUS,qual_eval,42.23781301263894,48.04930186693694,0,103075.16042261908,qual_eval
RUS_cluster_38861,RUS,qual_eval,54.9775814751751,55.54388382918306,0,144314.31592384458,qual_eval
RUS_cluster_39126,RUS,qual_eval,53.33243992240199,55.89447638073611,0,206135.48012845623,qual_eval
RUS_cluster_38756,RUS,qual_eval,54.65705701064724,55.59521908678743,0,139190.2285677072,qual_eval
RUS_cluster_38865,RUS,qual_eval,54.98033452937616,55.545401750209074,0,144513.07328296342,qual_eval
RUS_cluster_39160,RUS,qual_eval,53.38812655738244,55.95038820617263,0,205106.69459009636,qual_eval
RUS_cluster_39137,RUS,qual_eval,53.3269436707064,55.95833368100872,0,209784.24131299794,qual_eval
RUS_cluster_37899,RUS,qual_eval,56.89483795057118,53.35190936989387,0,8771.664765713613,qual_eval
RUS_cluster_39167,RUS,qual_eval,53.37832168367922,55.927810498390535,0,204610.0579951736,qual_eval
RUS_cluster_39189,RUS,qual_eval,53.66592339046285,56.00022241644024,0,190433.9881046612,qual_eval
RUS_cluster_39165,RUS,qual_eval,53.441234616630055,56.07954403603109,0,208418.064719384,qual_eval
RUS_cluster_39206,RUS,qual_eval,53.431264116176685,56.05709839535085,0,207859.3377868228,qual_eval
RUS_cluster_39190,RUS,qual_eval,53.44107561143659,56.01566676905948,0,204998.7191868894,qual_eval
RUS_cluster_39138,RUS,qual_eval,53.35055890256003,55.91810872782756,0,206053.43038854876,qual_eval
RUS_cluster_39221,RUS,qual_eval,53.43163980794535,56.03692227171036,0,206754.56340553574,qual_eval
RUS_cluster_39249,RUS,qual_eval,53.6589080532944,55.95170084774007,0,188078.2984117272,qual_eval
RUS_cluster_39224,RUS,qual_eval,53.376325018149416,55.92695739733994,0,204704.56178493044,qual_eval
RUS_cluster_39204,RUS,qual_eval,53.392486267827046,55.91431066265196,0,202928.5467429484,qual_eval
RUS_cluster_39257,RUS,qual_eval,53.74752890896924,55.92523627226525,0,181681.2690198296,qual_eval
RUS_cluster_39271,RUS,qual_eval,53.67478276165031,55.95456380949272,0,187340.426359368,qual_eval
RUS_cluster_39220,RUS,qual_eval,53.38837439621256,55.91259052422351,0,203123.82644265762,qual_eval
RUS_cluster_39284,RUS,qual_eval,53.381812871696624,55.91967778136175,0,203946.3102850245,qual_eval
RUS_cluster_39163,RUS,qual_eval,53.66822405991815,55.969333652255216,0,188548.7440941915,qual_eval
RUS_cluster_39644,RUS,qual_eval,55.03519271981142,55.99804746010868,0,173737.3474426684,qual_eval
RUS_cluster_39634,RUS,qual_eval,55.04109200616232,55.950999458533005,0,171121.79733219347,qual_eval
RUS_cluster_39324,RUS,qual_eval,53.452291390039726,56.05298260529592,0,206272.08147826674,qual_eval
RUS_cluster_39736,RUS,qual_eval,59.047469342990986,57.68539612477796,0,350675.9426940651,qual_eval
RUS_cluster_39660,RUS,qual_eval,54.7639540412967,55.94017550850865,0,162762.39943185926,qual_eval
RUS_cluster_39730,RUS,qual_eval,59.16954898626748,57.58321238498839,0,355878.6941830531,qual_eval
RUS_cluster_39738,RUS,qual_eval,56.6373882223041,54.09033779423039,0,44991.9488567229,qual_eval
RUS_cluster_39754,RUS,qual_eval,56.78845130138605,54.04975894506011,0,37048.30257622348,qual_eval
RUS_cluster_39663,RUS,qual_eval,54.80772330884584,56.142051682812856,0,176339.65854027576,qual_eval
RUS_cluster_39785,RUS,qual_eval,56.75456800899245,54.076703645783326,0,39377.476836591675,qual_eval
RUS_cluster_39646,RUS,qual_eval,55.05667885997904,55.942432255553626,0,171194.9893596523,qual_eval
RUS_cluster_39787,RUS,qual_eval,56.74986498936372,54.0756892039076,0,39442.79243615275,qual_eval
RUS_cluster_39783,RUS,qual_eval,56.78125464314496,54.09372902229153,0,39816.76977249109,qual_eval
RUS_cluster_39786,RUS,qual_eval,56.739096844711305,54.136697217783855,0,43343.89775680456,qual_eval
RUS_cluster_39807,RUS,qual_eval,57.998355466156994,55.91768519989112,0,196450.1980838394,qual_eval
RUS_cluster_39779,RUS,qual_eval,57.075774332437646,54.014023688403086,0,43524.7938033152,qual_eval
RUS_cluster_39791,RUS,qual_eval,56.76370965332858,54.16345970189303,0,44336.93225640788,qual_eval
RUS_cluster_39811,RUS,qual_eval,57.99404715058375,55.9366145824146,0,196997.90839796705,qual_eval
RUS_cluster_39842,RUS,qual_eval,58.00725052561412,55.94588612896384,0,198358.5511966154,qual_eval
RUS_cluster_39852,RUS,qual_eval,58.02017266640836,55.939245584588136,0,198987.01681745876,qual_eval
RUS_cluster_39849,RUS,qual_eval,58.04954229653536,56.09111957542238,0,207942.56907969576,qual_eval
RUS_cluster_39802,RUS,qual_eval,56.74536661976665,54.14268957918301,0,43528.21688925044,qual_eval
RUS_cluster_39858,RUS,qual_eval,58.00999949690775,55.95158086982274,0,198812.0219465005,qual_eval
RUS_cluster_39855,RUS,qual_eval,58.00502317776503,55.95257002937455,0,198501.57391577572,qual_eval
RUS_cluster_39875,RUS,qual_eval,58.04844531596377,56.09317542688058,0,207958.84504998513,qual_eval
RUS_cluster_39817,RUS,qual_eval,58.01125566985906,55.92906363904655,0,197888.0852577732,qual_eval
RUS_cluster_39878,RUS,qual_eval,57.95960497888856,56.1491932885259,0,204491.44132338956,qual_eval
RUS_cluster_39879,RUS,qual_eval,58.01775991163061,55.95847619788866,0,199678.1544390156,qual_eval
RUS_cluster_39893,RUS,qual_eval,58.0049274756114,55.94893077314981,0,198330.21315347566,qual_eval
RUS_cluster_39892,RUS,qual_eval,58.07710146271551,55.87066072823117,0,200156.6131817548,qual_eval
RUS_cluster_39884,RUS,qual_eval,58.01524751761925,55.96488180138814,0,199787.31733607978,qual_eval
RUS_cluster_39925,RUS,qual_eval,58.00940535046592,55.93553091162536,0,198046.06308239704,qual_eval
RUS_cluster_39905,RUS,qual_eval,57.95131251434758,56.13908372948799,0,203463.67205392182,qual_eval
RUS_cluster_39923,RUS,qual_eval,58.04786435988578,56.08827669063904,0,207694.90915120294,qual_eval
RUS_cluster_39880,RUS,qual_eval,58.03079124773276,56.02879803199611,0,203785.6260764098,qual_eval
RUS_cluster_39947,RUS,qual_eval,57.99813248886466,55.9150411768094,0,196315.07797956848,qual_eval
RUS_cluster_39959,RUS,qual_eval,58.03485906398546,56.13620304070392,0,208980.83847329926,qual_eval
RUS_cluster_39971,RUS,qual_eval,57.9585773922456,56.14792841135949,0,204363.47687505398,qual_eval
RUS_cluster_39960,RUS,qual_eval,58.03690466438244,56.13640853503239,0,209131.98900440257,qual_eval
RUS_cluster_39934,RUS,qual_eval,58.05143045534773,56.09736555820936,0,208359.90486084044,qual_eval
RUS_cluster_39737,RUS,val,56.6240681282484,54.07862931708816,0,45130.602254218466,val
RUS_cluster_39972,RUS,qual_eval,58.032614313935305,56.03626715422489,0,204253.6881988414,qual_eval
RUS_cluster_39939,RUS,qual_eval,58.04372695401816,56.069160056505744,0,206533.57905771548,qual_eval
RUS_cluster_39989,RUS,qual_eval,58.02961062356069,56.02507265933879,0,203532.95696787955,qual_eval
RUS_cluster_39966,RUS,qual_eval,58.00402738163075,56.137349443612486,0,206917.17787880579,qual_eval
RUS_cluster_40003,RUS,qual_eval,57.99312245256257,56.14260841643896,0,206423.07819189786,qual_eval
RUS_cluster_40004,RUS,qual_eval,57.95966535670784,56.15270041781569,0,204661.72543033925,qual_eval
RUS_cluster_40151,RUS,qual_eval,56.24263196205415,54.56160194912139,0,94947.1516521896,qual_eval
RUS_cluster_40070,RUS,qual_eval,55.50701507782459,54.84039502340187,0,142569.73669698948,qual_eval
RUS_cluster_40288,RUS,qual_eval,51.18230752510652,58.27774701146912,0,400026.4927915781,qual_eval
RUS_cluster_40289,RUS,qual_eval,51.18464594349505,58.28333031040593,0,399581.5094766366,qual_eval
RUS_cluster_40313,RUS,qual_eval,52.96551491657153,55.91805826850318,0,235563.51358687726,qual_eval
RUS_cluster_40296,RUS,qual_eval,51.184020493253016,58.275365943603056,0,400134.7577874982,qual_eval
RUS_cluster_40324,RUS,qual_eval,52.97566277913533,55.93027992253912,0,235288.92389927348,qual_eval
RUS_cluster_40315,RUS,qual_eval,52.96735650395136,55.91554877936795,0,235299.0030788118,qual_eval
RUS_cluster_40282,RUS,qual_eval,51.18219869170248,58.28153483170239,0,399775.6142884135,qual_eval
RUS_cluster_40336,RUS,qual_eval,52.776541274460136,55.78842234546806,0,246015.6846071132,qual_eval
RUS_cluster_40329,RUS,qual_eval,52.980953476109455,55.93149856849336,0,234913.53405998476,qual_eval
RUS_cluster_40160,RUS,qual_eval,56.137430547925526,54.17258491002036,0,89497.94119165497,qual_eval
RUS_cluster_40380,RUS,qual_eval,52.74618154795478,55.78508089765803,0,248554.5884705108,qual_eval
RUS_cluster_40366,RUS,qual_eval,52.780852068972514,55.788236982712334,0,245629.5620259601,qual_eval
RUS_cluster_39997,RUS,qual_eval,58.00575337572414,55.91386905256847,0,196809.70882712188,qual_eval
RUS_cluster_40374,RUS,qual_eval,52.97244077509709,55.9249022374953,0,235307.25028566644,qual_eval
RUS_cluster_40350,RUS,qual_eval,52.97313678059026,55.9305273591625,0,235506.19006207623,qual_eval
RUS_cluster_40401,RUS,qual_eval,52.77946473463194,55.78626054539661,0,245669.75169030155,qual_eval
RUS_cluster_40436,RUS,qual_eval,51.99654640771946,55.50970437877295,0,310385.99632489553,qual_eval
RUS_cluster_40535,RUS,qual_eval,52.34768377292114,56.15103592887308,0,298898.34106969135,qual_eval
RUS_cluster_40632,RUS,qual_eval,51.16730541692288,55.00756603840659,0,385222.6033083386,qual_eval
RUS_cluster_40652,RUS,qual_eval,51.71454871370711,55.14053469105591,0,329787.31500404724,qual_eval
RUS_cluster_40469,RUS,qual_eval,52.99455620156423,55.925617497871535,0,233539.5152603886,qual_eval
RUS_cluster_40501,RUS,qual_eval,52.97286961095757,55.93725813799767,0,235834.41941908564,qual_eval
RUS_cluster_40663,RUS,qual_eval,51.53850145789301,54.99049343400446,0,345202.61260967073,qual_eval
RUS_cluster_40666,RUS,qual_eval,51.76454098350786,55.130866364824826,0,324323.38069111714,qual_eval
RUS_cluster_40786,RUS,qual_eval,51.777875499919865,56.39168742907179,0,360768.936015115,qual_eval
RUS_cluster_40854,RUS,qual_eval,62.16546744728791,65.46740716440614,0,898308.9332333467,qual_eval
RUS_cluster_40722,RUS,qual_eval,51.76257687644443,55.27115883494199,0,327872.8305756146,qual_eval
RUS_cluster_40299,RUS,qual_eval,51.143264024080366,58.6360040216297,0,377283.0285161844,qual_eval
RUS_cluster_40878,RUS,qual_eval,67.47293453363572,64.02838142458138,0,1300080.6372251317,qual_eval
RUS_cluster_40907,RUS,qual_eval,56.81420728702791,60.68758350211824,0,440347.87418743485,qual_eval
RUS_cluster_40905,RUS,qual_eval,56.91439241680795,60.57439026211108,0,432971.95301018463,qual_eval
RUS_cluster_40945,RUS,qual_eval,54.99392778695777,60.396736481302725,0,403810.2915448794,qual_eval
RUS_cluster_40900,RUS,qual_eval,56.98416756828771,60.57567153226282,0,432871.4439070402,qual_eval
RUS_cluster_40939,RUS,qual_eval,54.990266252574216,60.38663688813784,0,403867.6660835223,qual_eval
RUS_cluster_40963,RUS,qual_eval,54.99630307508909,60.39564580056235,0,404063.9115791624,qual_eval
RUS_cluster_40978,RUS,qual_eval,54.99902772771724,60.40020808250881,0,404134.324014388,qual_eval
RUS_cluster_40954,RUS,qual_eval,54.991409025065614,60.38436306447216,0,404056.21537384053,qual_eval
RUS_cluster_40690,RUS,qual_eval,51.53317843856778,55.00089288328813,0,345976.8697334738,qual_eval
RUS_cluster_41010,RUS,qual_eval,54.993250436911886,60.38379802254735,0,404241.97775274335,qual_eval
RUS_cluster_40996,RUS,qual_eval,54.85308788803663,60.62622297152355,0,382508.70753601077,qual_eval
RUS_cluster_40982,RUS,qual_eval,54.92700995773254,60.77557436015247,0,383765.19208069233,qual_eval
RUS_cluster_41072,RUS,qual_eval,55.300934727885725,65.32545977531001,0,376204.209572364,qual_eval
RUS_cluster_41075,RUS,qual_eval,55.41864585336136,65.22434079548789,0,387331.6250026833,qual_eval
RUS_cluster_41020,RUS,qual_eval,54.348373441644384,60.8081468446384,0,331012.5108241779,qual_eval
RUS_cluster_41081,RUS,qual_eval,55.290298637822566,65.31987108545198,0,374970.3156775728,qual_eval
